Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      29/44          __gnu_cxx::new_allocator<DirectedEdge>::_M_max_size() const [941]
-----------------------------------------------
                0.00    0.00      29/29          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_max_size(std::allocator<DirectedEdge> const&) [958]
[957]    0.0    0.00    0.00      29         std::allocator_traits<std::allocator<DirectedEdge> >::max_size(std::allocator<DirectedEdge> const&) [957]
                0.00    0.00      29/29          __gnu_cxx::new_allocator<DirectedEdge>::max_size() const [956]
-----------------------------------------------
                0.00    0.00       1/29          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_check_init_len(unsigned long, std::allocator<DirectedEdge> const&) [1260]
                0.00    0.00      28/29          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::max_size() const [960]
[958]    0.0    0.00    0.00      29         std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_max_size(std::allocator<DirectedEdge> const&) [958]
                0.00    0.00      29/29          std::allocator_traits<std::allocator<DirectedEdge> >::max_size(std::allocator<DirectedEdge> const&) [957]
                0.00    0.00      29/53732       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [408]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::max_size() const [960]
[959]    0.0    0.00    0.00      28         std::_Vector_base<DirectedEdge, std::allocator<DirectedEdge> >::_M_get_Tp_allocator() const [959]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_M_check_len(unsigned long, char const*) const [989]
[960]    0.0    0.00    0.00      28         std::vector<DirectedEdge, std::allocator<DirectedEdge> >::max_size() const [960]
                0.00    0.00      28/28          std::_Vector_base<DirectedEdge, std::allocator<DirectedEdge> >::_M_get_Tp_allocator() const [959]
                0.00    0.00      28/29          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_max_size(std::allocator<DirectedEdge> const&) [958]
-----------------------------------------------
                0.00    0.00      28/28          void std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_M_realloc_insert<DirectedEdge>(__gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > >, DirectedEdge&&) [991]
[961]    0.0    0.00    0.00      28         std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_relocate(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [961]
                0.00    0.00      28/28          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_do_relocate(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&, std::integral_constant<bool, true>) [962]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_relocate(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [961]
[962]    0.0    0.00    0.00      28         std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_do_relocate(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&, std::integral_constant<bool, true>) [962]
                0.00    0.00      28/28          DirectedEdge* std::__relocate_a<DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge> >(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [963]
-----------------------------------------------
                0.00    0.00      28/28          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_S_do_relocate(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&, std::integral_constant<bool, true>) [962]
[963]    0.0    0.00    0.00      28         DirectedEdge* std::__relocate_a<DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge> >(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [963]
                0.00    0.00      84/84          DirectedEdge* std::__niter_base<DirectedEdge*>(DirectedEdge*) [935]
                0.00    0.00      28/28          std::enable_if<std::__is_bitwise_relocatable<DirectedEdge, void>::value, DirectedEdge*>::type std::__relocate_a_1<DirectedEdge, DirectedEdge>(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [964]
-----------------------------------------------
                0.00    0.00      28/28          DirectedEdge* std::__relocate_a<DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge> >(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [963]
[964]    0.0    0.00    0.00      28         std::enable_if<std::__is_bitwise_relocatable<DirectedEdge, void>::value, DirectedEdge*>::type std::__relocate_a_1<DirectedEdge, DirectedEdge>(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [964]
-----------------------------------------------
                0.00    0.00      27/27          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [177]
[965]    0.0    0.00    0.00      27         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [965]
                0.00    0.00      27/27          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_buckets(unsigned long) [966]
-----------------------------------------------
                0.00    0.00      27/27          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [965]
[966]    0.0    0.00    0.00      27         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_buckets(unsigned long) [966]
                0.00    0.00      27/24329       std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [489]
                0.00    0.00      27/26191       std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long) [479]
                0.00    0.00      27/54          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > const&) [939]
                0.00    0.00      27/26191       std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**) [480]
                0.00    0.00      27/52383       std::allocator<std::__detail::_Hash_node_base*>::~allocator() [411]
-----------------------------------------------
                0.00    0.00      27/27          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [953]
[967]    0.0    0.00    0.00      27         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [967]
                0.00    0.00      27/26192       std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&) [475]
                0.00    0.00      27/24329       std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [489]
                0.00    0.00      27/54          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > const&) [939]
                0.00    0.00      27/52383       std::allocator<std::__detail::_Hash_node_base*>::~allocator() [411]
                0.00    0.00      27/26191       std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long) [478]
-----------------------------------------------
                0.00    0.00       5/26          std::_Vector_base<Seed, std::allocator<Seed> >::~_Vector_base() [1021]
                0.00    0.00      10/26          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int&, double&) [995]
                0.00    0.00      11/26          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int const&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int const&, double&) [276]
[968]    0.0    0.00    0.00      26         std::_Vector_base<Seed, std::allocator<Seed> >::_M_deallocate(Seed*, unsigned long) [968]
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Seed> >::deallocate(std::allocator<Seed>&, Seed*, unsigned long) [975]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Seed> >::deallocate(std::allocator<Seed>&, Seed*, unsigned long) [975]
[969]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<Seed>::deallocate(Seed*, unsigned long) [969]
-----------------------------------------------
                0.00    0.00      21/21          std::allocator_traits<std::allocator<Seed> >::allocate(std::allocator<Seed>&, unsigned long) [976]
[970]    0.0    0.00    0.00      21         __gnu_cxx::new_allocator<Seed>::allocate(unsigned long, void const*) [970]
                0.00    0.00      21/63          __gnu_cxx::new_allocator<Seed>::_M_max_size() const [936]
-----------------------------------------------
                0.00    0.00      10/21          void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [1322]
                0.00    0.00      11/21          void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [1311]
[971]    0.0    0.00    0.00      21         __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [971]
-----------------------------------------------
